url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,clean_title,source_name,sentiment_label,sentiment_score
https://www.nbcdfw.com/news/politics/why-federal-reserve-independent-of-white-house/3967413/,https://www.nbcdfw.com/news/politics/why-federal-reserve-independent-of-white-house/3967413/?amp=1,Why the Federal Reserve independence is guarded so closely – NBC 5 Dallas - Fort Worth,20260113T011500Z,https://media.nbcdfw.com/2026/01/INDEPENDENT-FED.jpg?quality=85&strip=all,nbcdfw.com,English,United States,why the federal reserve independence is guarded so closely  nbc 5 dallas  fort worth,nbcdfw.com,neutral,0.8672284483909607
https://www.nbcwashington.com/news/politics/why-federal-reserve-independent-of-white-house/4040992/,https://www.nbcwashington.com/news/politics/why-federal-reserve-independent-of-white-house/4040992/?amp=1,Why the Federal Reserve independence is guarded so closely – NBC4 Washington,20260113T001500Z,https://media.nbcwashington.com/2026/01/INDEPENDENT-FED.jpg?quality=85&strip=all,nbcwashington.com,English,United States,why the federal reserve independence is guarded so closely  nbc4 washington,nbcwashington.com,neutral,0.9051758050918579
https://www.nbclosangeles.com/news/politics/why-federal-reserve-independent-of-white-house/3830500/,https://www.nbclosangeles.com/news/politics/why-federal-reserve-independent-of-white-house/3830500/?amp=1,Why the Federal Reserve independence is guarded so closely – NBC Los Angeles,20260112T213000Z,https://media.nbclosangeles.com/2026/01/INDEPENDENT-FED.jpg?quality=85&strip=all,nbclosangeles.com,English,United States,why the federal reserve independence is guarded so closely  nbc los angeles,nbclosangeles.com,neutral,0.8484178781509399
https://www.nbcsandiego.com/news/politics/why-federal-reserve-independent-of-white-house/3959913/,https://www.nbcsandiego.com/news/politics/why-federal-reserve-independent-of-white-house/3959913/?amp=1,Why the Federal Reserve independence is guarded so closely – NBC 7 San Diego,20260112T223000Z,https://media.nbcsandiego.com/2026/01/INDEPENDENT-FED.jpg?quality=85&strip=all,nbcsandiego.com,English,United States,why the federal reserve independence is guarded so closely  nbc 7 san diego,nbcsandiego.com,neutral,0.8786423206329346
https://www.nbcconnecticut.com/news/politics/why-federal-reserve-independent-of-white-house/3686219/,https://www.nbcconnecticut.com/news/politics/why-federal-reserve-independent-of-white-house/3686219/?amp=1,Why the Federal Reserve independence is guarded so closely – NBC Connecticut,20260113T013000Z,https://media.nbcconnecticut.com/2026/01/INDEPENDENT-FED.jpg?quality=85&strip=all,nbcconnecticut.com,English,United States,why the federal reserve independence is guarded so closely  nbc connecticut,nbcconnecticut.com,neutral,0.8806850910186768
https://www.nbcphiladelphia.com/news/politics/why-federal-reserve-independent-of-white-house/4331827/,https://www.nbcphiladelphia.com/news/politics/why-federal-reserve-independent-of-white-house/4331827/?amp=1,Why the Federal Reserve independence is guarded so closely – NBC10 Philadelphia,20260113T014500Z,https://media.nbcphiladelphia.com/2026/01/INDEPENDENT-FED.jpg?quality=85&strip=all,nbcphiladelphia.com,English,United States,why the federal reserve independence is guarded so closely  nbc10 philadelphia,nbcphiladelphia.com,neutral,0.8955650925636292
https://www.dailynews.com/2026/01/12/why-the-federal-reserve-is-independent/,,Why the Federal Reserve has historically been independent of politics,20260112T214500Z,https://www.dailynews.com/wp-content/uploads/2026/01/Trump_Federal_Reserve_Chair_39895-1.jpg,dailynews.com,English,United States,why the federal reserve has historically been independent of politics,dailynews.com,neutral,0.9213318824768066
https://www.nbcmiami.com/news/politics/why-federal-reserve-independent-of-white-house/3747836/,https://www.nbcmiami.com/news/politics/why-federal-reserve-independent-of-white-house/3747836/?amp=1,Why the Federal Reserve independence is guarded so closely – NBC 6 South Florida,20260113T010000Z,https://media.nbcmiami.com/2026/01/INDEPENDENT-FED.jpg?quality=85&strip=all,nbcmiami.com,English,United States,why the federal reserve independence is guarded so closely  nbc 6 south florida,nbcmiami.com,neutral,0.8946516513824463
https://edition.cnn.com/2026/01/13/economy/federal-reserve-rate-decision-january,,The Fed is unlikely to cut interest rates any time soon . Here why that might be good news,20260113T143000Z,"https://media.cnn.com/api/v1/images/stellar/prod/2025-12-10t200135z-1925303041-rc2vdia12lfl-rtrmadp-3-usa-fed.JPG?c=16x9&q=w_800,c_fill",edition.cnn.com,English,United States,the fed is unlikely to cut interest rates any time soon  here why that might be good news,edition.cnn.com,neutral,0.49446532130241394
https://www.cnn.com/2026/01/13/economy/federal-reserve-rate-decision-january,,The Fed is unlikely to cut interest rates any time soon . Here why that might be good news,20260113T123000Z,"https://media.cnn.com/api/v1/images/stellar/prod/2025-12-10t200135z-1925303041-rc2vdia12lfl-rtrmadp-3-usa-fed.JPG?c=16x9&q=w_800,c_fill",cnn.com,English,United States,the fed is unlikely to cut interest rates any time soon  here why that might be good news,cnn.com,neutral,0.49446532130241394
https://abcnews.go.com/Business/jobs-report-expected-show-uptick-hiring-fed-cuts/story?id=129013718,https://abcnews.go.com/amp/Business/jobs-report-expected-show-uptick-hiring-fed-cuts/story?id=129013718,Jobs report expected to show uptick in hiring as Fed cuts interest rates,20260109T110000Z,https://i.abcnewsfe.com/a/5acc49ae-db3e-4a08-9943-a9f4faf921c8/restaurant-new-york-gty-jt-260108_1767906610388_hpMain_16x9.jpg,abcnews.go.com,English,United States,jobs report expected to show uptick in hiring as fed cuts interest rates,abcnews.go.com,positive,0.7523373365402222
https://www.bostonglobe.com/2026/01/12/nation/federal-reserve-independence-trump/,,Why the Federal Reserve has been independent of the White House,20260112T190000Z,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/v2/DH4A4Q26QRAPS7QJEZNVJ7KIXM.jpg?auth=177e720fd238133df412b65b9730b286d60092e19f804715aa7e528f657e3908,bostonglobe.com,English,United States,why the federal reserve has been independent of the white house,bostonglobe.com,neutral,0.8981971144676208
https://abc7chicago.com/post/jobs-report-expected-show-uptick-hiring-fed-cuts-interest-rates/18376958/,,Jobs report expected to show uptick in hiring as Fed cuts interest rates,20260109T134500Z,https://cdn.abcotvs.com/dip/images/18376978_010926-cc-ap-job-fair-img.jpg,abc7chicago.com,English,United States,jobs report expected to show uptick in hiring as fed cuts interest rates,abc7chicago.com,positive,0.7523373365402222
https://www.thetimes-tribune.com/2026/01/12/why-the-federal-reserve-is-independent/,,Why the Federal Reserve has historically been independent of politics,20260112T210000Z,https://www.thetimes-tribune.com/wp-content/uploads/2026/01/Trump_Federal_Reserve_Chair_39895-1.jpg,thetimes-tribune.com,English,United States,why the federal reserve has historically been independent of politics,thetimes-tribune.com,neutral,0.9213318824768066
https://www.marinij.com/2026/01/12/why-the-federal-reserve-is-independent/,https://www.marinij.com/2026/01/12/why-the-federal-reserve-is-independent/amp/,Why the Federal Reserve has historically been independent of politics,20260112T181500Z,https://www.marinij.com/wp-content/uploads/2026/01/Trump_Federal_Reserve_Chair_39895-1.jpg,marinij.com,English,United States,why the federal reserve has historically been independent of politics,marinij.com,neutral,0.9213318824768066
https://www.theoaklandpress.com/2026/01/12/why-the-federal-reserve-is-independent/,,Why the Federal Reserve has historically been independent of politics,20260112T220000Z,https://www.theoaklandpress.com/wp-content/uploads/2026/01/Trump_Federal_Reserve_Chair_39895-1.jpg,theoaklandpress.com,English,United States,why the federal reserve has historically been independent of politics,theoaklandpress.com,neutral,0.9213318824768066
https://www.fxstreet.com/news/german-retail-sales-rise-11-yoy-in-november-202601070702,https://www.fxstreet.com/amp/news/german-retail-sales-rise-11-yoy-in-november-202601070702,German Retail Sales climbs 1 . 1 % YoY in November,20260107T081500Z,https://editorial.fxsstatic.com/images/i/dax-02_Medium.jpg,fxstreet.com,English,China,german retail sales climbs 1  1  yoy in november,fxstreet.com,positive,0.9278598427772522
https://insurancenewsnet.com/oarticle/you-decide-which-kevin-will-win,,You Decide : Which Kevin will win ? ,20260101T140000Z,https://insurancenewsnet.com/wp-content/themes/inn-2-child/img/inn-social-default.jpg,insurancenewsnet.com,English,United States,you decide  which kevin will win,insurancenewsnet.com,neutral,0.9443801641464233
https://www.morningstar.com/news/dow-jones/202601159248/dow-jones-top-markets-headlines-at-9-pm-et-stocks-advance-as-earnings-boost-markets-philly,,Dow Jones Top Markets Headlines at 9 PM ET : Stocks Advance as Earnings Boost Markets | Philly ... ,20260116T031500Z,https://images.contentstack.io/v3/assets/blt4eb669caa7dc65b2/blta7dd42ebdd7b93b8/61899b34a3c7df383578294c/morningstar-og.png,morningstar.com,English,China,dow jones top markets headlines at 9 pm et  stocks advance as earnings boost markets  philly,morningstar.com,positive,0.7768394947052002
https://insurancenewsnet.com/oarticle/deep-divide-inside-fed-raises-questions-about-timing-of-further-rate-cuts,,Deep divide inside Fed raises questions about timing of further rate cuts,20251231T091500Z,https://insurancenewsnet.com/wp-content/themes/inn-2-child/img/inn-social-default.jpg,insurancenewsnet.com,English,United States,deep divide inside fed raises questions about timing of further rate cuts,insurancenewsnet.com,negative,0.8538263440132141
https://www.fxstreet.com/news/eur-usd-soars-above-11800-as-yen-intervention-rumors-slam-dollar-202601232113,https://www.fxstreet.com/amp/news/eur-usd-soars-above-11800-as-yen-intervention-rumors-slam-dollar-202601232113,EUR / USD soars above 1 . 1800 as Yen intervention rumors slam Dollar,20260126T014500Z,https://editorial.fxsstatic.com/images/i/EURUSD_Medium.png,fxstreet.com,English,China,eur  usd soars above 1  1800 as yen intervention rumors slam dollar,fxstreet.com,negative,0.48267802596092224
https://www.readingeagle.com/2026/01/12/why-the-federal-reserve-is-independent/,,Why the Federal Reserve has historically been independent of politics,20260112T190000Z,https://www.readingeagle.com/wp-content/uploads/2026/01/Trump_Federal_Reserve_Chair_39895-1.jpg,readingeagle.com,English,United States,why the federal reserve has historically been independent of politics,readingeagle.com,neutral,0.9213318824768066
https://1190talkradio.iheart.com/content/2026-01-27-president-trump-wants-lower-interest-rates-will-the-fed-comply/,,President Trump Wants Lower Interest Rates . Will the Fed Comply ? ,20260128T134500Z,"https://i.iheart.com/v3/re/assets.getty/62823a0174033affe5e13efd?ops=gravity(%22north%22),fit(1200,675),quality(65)",1190talkradio.iheart.com,English,United States,president trump wants lower interest rates  will the fed comply,1190talkradio.iheart.com,neutral,0.5703492760658264
https://woai.iheart.com/featured/san-antonios-first-news/content/2026-01-27-president-trump-wants-lower-interest-rates-will-the-fed-comply/,,President Trump Wants Lower Interest Rates . Will the Fed Comply ? | News Radio 1200 WOAI,20260128T111500Z,"https://i.iheart.com/v3/re/assets.getty/62823a0174033affe5e13efd?ops=gravity(%22north%22),fit(1200,675),quality(65)",woai.iheart.com,English,United States,president trump wants lower interest rates  will the fed comply   news radio 1200 woai,woai.iheart.com,neutral,0.7823782563209534
https://themunicheye.com/breaking-news/federal-reserve-holds-interest-rates-economic-growth-778,https://themunicheye.com/amp/breaking-news/federal-reserve-holds-interest-rates-economic-growth-778.html,Federal Reserve Expected to Maintain Interest Rates Amid Economic Stability,20260128T163000Z,https://themunicheye.com/content_images/open-graph-tme.webp,themunicheye.com,English,Germany,federal reserve expected to maintain interest rates amid economic stability,themunicheye.com,positive,0.8547471165657043
https://www.fxstreet.com/news/usd-cad-holds-gains-above-13800-amid-lower-oil-prices-202601070242,https://www.fxstreet.com/amp/news/usd-cad-holds-gains-above-13800-amid-lower-oil-prices-202601070242,USD / CAD holds gains above 1 . 3800 amid lower Oil prices,20260107T033000Z,https://editorial.fxsstatic.com/images/i/USDCAD-bullish-animal_Medium.png,fxstreet.com,English,China,usd  cad holds gains above 1  3800 amid lower oil prices,fxstreet.com,positive,0.8332067131996155
https://www.fool.com/investing/2026/01/14/stock-market-investors-news-president-trump-powell/?source=iedfolrf0000001,,Stock Market Investors Just Got Alarming News on President Trump Fight With Fed Chair Jerome Powell,20260114T120000Z,https://g.foolcdn.com/editorial/images/850882/president-donald-j-trump-listens-to-a-reporters-question-during-the-coronavirus-update-briefing-monday-april-27-2020-in-the-rose-garden-of-the-white-house-official-white-house-photo-by-andrea-hanks.jpg,fool.com,English,United States,stock market investors just got alarming news on president trump fight with fed chair jerome powell,fool.com,negative,0.7557651996612549
https://www.thehindu.com/news/international/feds-williams-says-monetary-policy-well-positioned-amid-a-favourable-outlook/article70503852.ece,https://www.thehindu.com/news/international/feds-williams-says-monetary-policy-well-positioned-amid-a-favourable-outlook/article70503852.ece/amp/,Fed Williams says monetary policy well positioned amid a favourable outlook,20260113T030000Z,https://th-i.thgim.com/public/incoming/6ruenk/article70503868.ece/alternates/LANDSCAPE_1200/2025-12-19T145712Z_1927835073_RC2518APGDWC_RTRMADP_3_USA-FED-WILLIAMS.JPG,thehindu.com,English,India,fed williams says monetary policy well positioned amid a favourable outlook,thehindu.com,positive,0.8713139295578003
https://www.thestar.com.my/aseanplus/aseanplus-news/2026/01/29/singapore-keeps-monetary-settings-unchanged-flags-firm-growth,,"Singapore keeps monetary settings unchanged , flags firm growth",20260129T023000Z,https://apicms.thestar.com.my/uploads/images/2026/01/29/3743682.jpg,thestar.com.my,English,Malaysia,singapore keeps monetary settings unchanged  flags firm growth,thestar.com.my,neutral,0.5189271569252014
https://www.asiaone.com:443/money/mas-keeps-monetary-settings-unchanged-flags-firm-growth,,"MAS keeps monetary settings unchanged , flags firm growth",20260129T033000Z,https://www.asiaone.com/sites/default/files/styles/article_top_image/public/original_images/Jan2026/1113_MAS%20%281%29.jpg?itok=5Z5OyTIo,asiaone.com,English,Singapore,mas keeps monetary settings unchanged  flags firm growth,asiaone.com:443,neutral,0.6656105518341064
https://laist.com/news/fed-holds-interest-rates-steady-defying-pressure-from-president-trump,,"Fed holds interest rates steady , defying pressure from President Trump",20260129T010000Z,http://npr-brightspot.s3.amazonaws.com/d5/a8/b563ed3543298589388cb58768ab/gettyimages-2251234549.jpg,laist.com,English,United States,fed holds interest rates steady  defying pressure from president trump,laist.com,positive,0.4584001898765564
https://www.dailysabah.com/business/economy/eurozone-inflation-ends-2025-on-positive-note-even-as-risks-linger,https://www.dailysabah.com/business/economy/eurozone-inflation-ends-2025-on-positive-note-even-as-risks-linger/amp,"Eurozone inflation ends 2025 on positive note , even as risks linger",20260107T154500Z,https://idsb.tmgrup.com.tr/ly/uploads/images/2026/01/07/thumbs/1200x675/420427.jpg,dailysabah.com,English,Turkey,eurozone inflation ends 2025 on positive note  even as risks linger,dailysabah.com,positive,0.9309636354446411
https://markets.financialcontent.com/stocks/article/marketminute-2026-1-26-the-golden-paradox-why-precious-metals-thrive-as-fed-fights-sticky-3-inflation,,FinancialContent - The Golden Paradox : Why Precious Metals Thrive as Fed Fights Sticky 3 % Inflation,20260126T230000Z,https://marketminute.ghost.io/content/images/size/w1200/2026/01/6bd5dd58-51ad-4deb-b12f-8619927b069c.png,markets.financialcontent.com,English,United States,financialcontent  the golden paradox  why precious metals thrive as fed fights sticky 3  inflation,markets.financialcontent.com,neutral,0.8391387462615967
https://www.marketscreener.com/news/week-ahead-for-fx-bonds-u-s-jobs-data-in-focus-as-investors-gauge-rate-outlook-ce7e59ded98ef02d,,"Week Ahead for FX , Bonds : U . S . Jobs Data in Focus as Investors Gauge Rate Outlook",20260105T084500Z,https://cdn.zonebourse.com/static/resize/0/0/images/reuters/2015-09-08T150215Z_1_LYNXNPEB870TT_RTROPTP_2_SWISS-SNB.JPG,marketscreener.com,English,,week ahead for fx  bonds  u  s  jobs data in focus as investors gauge rate outlook,marketscreener.com,neutral,0.6895725727081299
https://www.marketscreener.com/news/week-ahead-for-fx-bonds-u-s-jobs-data-in-focus-as-investors-gauge-rate-outlook-ce7e59d9d089f024,,"Week Ahead for FX , Bonds : U . S . Jobs Data in Focus as Investors Gauge Rate Outlook",20260104T223000Z,https://cdn.zonebourse.com/static/resize/0/0/images/reuters/2016-12-15T151007Z_1_LYNXMPECBE15R_RTROPTP_2_ECB-POLICY.JPG,marketscreener.com,English,,week ahead for fx  bonds  u  s  jobs data in focus as investors gauge rate outlook,marketscreener.com,neutral,0.6895725727081299
https://www.fxstreet.com/news/eur-cad-trades-around-16100-after-paring-recent-losses-202601050909,https://www.fxstreet.com/amp/news/eur-cad-trades-around-16100-after-paring-recent-losses-202601050909,EUR / CAD trades around 1 . 6100 after paring recent losses,20260105T100000Z,https://editorial.fxsstatic.com/images/i/EUR-bullish-line_Medium.png,fxstreet.com,English,China,eur  cad trades around 1  6100 after paring recent losses,fxstreet.com,positive,0.6648831963539124
https://www.marketscreener.com/news/fed-s-williams-says-monetary-policy-well-positioned-amid-a-favorable-outlook-ce7e58dbd98df425,,Fed Williams says monetary policy well positioned amid a favorable outlook,20260112T233000Z,https://cdn.zonebourse.com/static/resize/0/0/images/reuters/2025-11/2025-11-21T161623Z_1_LYNXMPELAK0UR_RTROPTP_4_USA-FED.JPG,marketscreener.com,English,,fed williams says monetary policy well positioned amid a favorable outlook,marketscreener.com,positive,0.8911731243133545
https://www.fxstreet.com/news/when-is-the-china-quarterly-gdp-and-how-could-it-affect-aud-usd-202601182336,https://www.fxstreet.com/amp/news/when-is-the-china-quarterly-gdp-and-how-could-it-affect-aud-usd-202601182336,When is the China quarterly GDP and how could it affect AUD / USD ? ,20260119T010000Z,https://editorial.fxsstatic.com/images/i/flag-china-01_Medium.jpg,fxstreet.com,English,China,when is the china quarterly gdp and how could it affect aud  usd,fxstreet.com,neutral,0.8586002588272095
https://www.fxstreet.com/news/eur-usd-steadies-near-11720-as-trader-shrugs-off-venezuela-jitters-202601052336,https://www.fxstreet.com/amp/news/eur-usd-steadies-near-11720-as-trader-shrugs-off-venezuela-jitters-202601052336,EUR / USD steadies near 1 . 1720 as trader shrugs off Venezuela jitters,20260106T001500Z,https://editorial.fxsstatic.com/images/i/eur-usd-fix-01_Medium.jpg,fxstreet.com,English,China,eur  usd steadies near 1  1720 as trader shrugs off venezuela jitters,fxstreet.com,negative,0.6178419589996338
https://www.oann.com/newsroom/federal-reserve-maintains-current-interest-rates-after-3-consecutive-cuts/,,Federal Reserve maintains current interest rates after 3 consecutive cuts,20260129T040000Z,https://www.oann.com/wp-content/uploads/2026/01/GettyImages-2258107033-e1769637430395.jpg,oann.com,English,United States,federal reserve maintains current interest rates after 3 consecutive cuts,oann.com,neutral,0.4611765742301941
https://www.fxstreet.com/news/nzd-usd-gains-ground-above-05750-despite-upbeat-us-data-202601160703,https://www.fxstreet.com/amp/news/nzd-usd-gains-ground-above-05750-despite-upbeat-us-data-202601160703,New Zealand Dollar gains ground above 0 . 5750 despite upbeat US data,20260116T073000Z,https://editorial.fxsstatic.com/images/i/NZD-bullish-object_Medium.png,fxstreet.com,English,China,new zealand dollar gains ground above 0  5750 despite upbeat us data,fxstreet.com,positive,0.8113155961036682
https://www.cnbcafrica.com/2026/trumps-war-on-the-fed-threatens-global-financial-stability-european-central-bankers-warn,,"Trump war on the Fed threatens global financial stability , European central bankers warn",20260114T144500Z,https://cdn.cnbc.africa/wp-content/uploads/2025/07/108167972-1751628546730-gettyimages-2221768520-US-WASHINGTON_DC-WHITE_HOUSE-TRUMP-SUPREME_COURT-RULING.jpeg,cnbcafrica.com,English,South Africa,trump war on the fed threatens global financial stability  european central bankers warn,cnbcafrica.com,negative,0.7461199760437012
https://www.foxbusiness.com/economy/fed-expected-pause-rate-cuts-after-3-straight-reductions-amid-uncertainty-over-jobs-inflation,https://www.foxbusiness.com/economy/fed-expected-pause-rate-cuts-after-3-straight-reductions-amid-uncertainty-over-jobs-inflation.amp,Federal Reserve likely to pause interest rate cuts at January meeting,20260128T004500Z,https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2025/09/0/0/fed-chair-jerome-powell-sept-2025-reuters.jpg?ve=1&tl=1,foxbusiness.com,English,United States,federal reserve likely to pause interest rate cuts at january meeting,foxbusiness.com,negative,0.6227970719337463
https://www.kpbs.org/news/economy/2026/01/06/attempting-to-predict-the-economy-in-2026,,Attempting to predict the economy in 2026,20260106T170000Z,http://npr-brightspot.s3.amazonaws.com/f7/fa/8b8efeef4665bbd92f7f793ded4b/gettyimages-2251892826.jpg,kpbs.org,English,United States,attempting to predict the economy in 2026,kpbs.org,neutral,0.9171306490898132
https://www.washingtonexaminer.com/policy/finance-and-economy/4409619/private-sector-hiring-drops-lowest-rate-since-2011/,,Private - sector hiring drops to lowest rate since 2011,20260107T170000Z,https://www.washingtonexaminer.com/wp-content/uploads/2026/01/AP25240787035866.jpg,washingtonexaminer.com,English,United States,private  sector hiring drops to lowest rate since 2011,washingtonexaminer.com,negative,0.970073401927948
https://economictimes.indiatimes.com/markets/us-stocks/news/a-split-decision-how-the-fed-narrowly-agreed-to-cut-rates/articleshow/126263976.cms,https://m.economictimes.com/markets/us-stocks/news/a-split-decision-how-the-fed-narrowly-agreed-to-cut-rates/amp_articleshow/126263976.cms,A split decision : How the Fed narrowly agreed to cut rates,20251231T053000Z,"https://img.etimg.com/thumb/msid-126263956,width-1200,height-630,imgsize-127048,overlay-etmarkets/articleshow.jpg",economictimes.indiatimes.com,English,India,a split decision  how the fed narrowly agreed to cut rates,economictimes.indiatimes.com,negative,0.5573253631591797
https://abc30.com/post/jobs-report-expected-show-uptick-hiring-fed-cuts-interest-rates/18376958/,,"Hiring slowed in December , defying Federal Reserve effort to boost hiring",20260109T164500Z,https://cdn.abcotvs.com/dip/images/18376978_010926-cc-ap-job-fair-img.jpg,abc30.com,English,United States,hiring slowed in december  defying federal reserve effort to boost hiring,abc30.com,negative,0.9363229274749756
https://www.fxstreet.com/news/nzd-usd-gathers-strength-to-near-05750-on-fed-independence-concerns-202601120655,https://www.fxstreet.com/amp/news/nzd-usd-gathers-strength-to-near-05750-on-fed-independence-concerns-202601120655,New Zealand Dollar gathers strength to near 0 . 5750 on Fed independence concerns,20260112T071500Z,https://editorial.fxsstatic.com/images/i/NZD-bullish-object_Medium.png,fxstreet.com,English,China,new zealand dollar gathers strength to near 0  5750 on fed independence concerns,fxstreet.com,positive,0.8451499938964844
https://www.fxstreet.com/news/eur-gbp-price-forecast-sellers-retain-control-below-key-smas-202601131516,https://www.fxstreet.com/amp/news/eur-gbp-price-forecast-sellers-retain-control-below-key-smas-202601131516,EUR / GBP Price Forecast : Sellers retain control below key SMAs,20260113T171500Z,https://editorial.fxsstatic.com/images/i/EURGBP_Neutral-1_Medium.jpg,fxstreet.com,English,China,eur  gbp price forecast  sellers retain control below key smas,fxstreet.com,neutral,0.8275808095932007
https://finance.yahoo.com/news/feds-expected-2026-rate-cuts-012247506.html,,What the Fed Expected 2026 Rate Cuts Could Mean for the Stock Market,20260126T020000Z,https://s.yimg.com/ny/api/res/1.2/PX3XnudxsxGHAtuD7RL9JA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/f822eea997b923a59ac64f93c1b29739,finance.yahoo.com,English,United States,what the fed expected 2026 rate cuts could mean for the stock market,finance.yahoo.com,neutral,0.7628501057624817
https://www.nzherald.co.nz/business/us-fed-holds-interest-rates-steady-defying-trump-pressure/XIRNT5OQ4ND2HE7SSFN6YNTGZI/,,"US Fed holds interest rates steady , defying Trump pressure",20260128T210000Z,https://www.nzherald.co.nz/resizer/v2/XJVIFIAWTREFHLHGTRYPMHL32M.jpg?auth=e4aa7f7d9c5882a38e90610254de7d873f25017a8d560f5e5b5f354bb609517b&quality=70&focal=2020%2C1320&smart=false,nzherald.co.nz,English,New Zealand,us fed holds interest rates steady  defying trump pressure,nzherald.co.nz,neutral,0.5081688165664673
https://www.guampdn.com/news/national/us-fed-holds-interest-rates-steady-defying-trump-pressure/article_811cad90-1272-5fbf-91db-05292b7dea49.html,,"US Fed holds interest rates steady , defying Trump pressure",20260128T220000Z,https://bloximages.newyork1.vip.townnews.com/guampdn.com/content/tncms/assets/v3/editorial/f/74/f7466b19-2d24-59b3-bd91-c4ee5e237e5f/69797165d733c.image.jpg?crop=341%2C341%2C85%2C0,guampdn.com,English,Guam,us fed holds interest rates steady  defying trump pressure,guampdn.com,neutral,0.5081688165664673
https://www.capeandislands.org/2026-01-06/attempting-to-predict-the-economy-in-2026,https://www.capeandislands.org/2026-01-06/attempting-to-predict-the-economy-in-2026?_amp=true,Attempting to predict the economy in 2026,20260106T204500Z,http://npr-brightspot.s3.amazonaws.com/f7/fa/8b8efeef4665bbd92f7f793ded4b/gettyimages-2251892826.jpg,capeandislands.org,English,United States,attempting to predict the economy in 2026,capeandislands.org,neutral,0.9171306490898132
https://economictimes.indiatimes.com/news/international/world-news/tense-fed-is-set-to-lead-global-peers-with-interest-rate-hold/articleshow/127463928.cms,https://m.economictimes.com/news/international/world-news/tense-fed-is-set-to-lead-global-peers-with-interest-rate-hold/amp_articleshow/127463928.cms,Tense Fed is set to lead global peers with interest - rate hold,20260125T093000Z,"https://img.etimg.com/thumb/msid-127464097,width-1200,height-630,imgsize-83458,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India,tense fed is set to lead global peers with interest  rate hold,economictimes.indiatimes.com,neutral,0.6347432136535645
https://wadk.com/business-news/5764a6b099c98b794b2962e6f393498d,,Business News - 1540 WADK Newport,20260129T000000Z,https://s3.amazonaws.com/syndication.abcaudio.com/files/2026-01-28/Untitled%20design%20%289%29.png,wadk.com,English,United States,business news  1540 wadk newport,wadk.com,neutral,0.9229710698127747
https://wondradio.com/abc-business/ce94e7c8f3af7b87215353636cf80e3a,,ABC Business - WOND,20260129T003000Z,https://s3.amazonaws.com/syndication.abcaudio.com/files/2026-01-28/Untitled%20design%20%289%29.png,wondradio.com,English,United States,abc business  wond,wondradio.com,neutral,0.9004489183425903
https://markets.financialcontent.com/stocks/article/marketminute-2026-1-8-sizzling-54-growth-atlanta-fed-doubles-q4-gdp-estimate-signaling-unprecedented-us-resilience,,"FinancialContent - Sizzling 5 . 4 % Growth : Atlanta Fed Doubles Q4 GDP Estimate , Signaling Unprecedented U . S . Resilience",20260109T000000Z,https://marketminute.ghost.io/content/images/size/w1200/2026/01/80b86237-3a47-41e0-82b6-93ecf80a27cd.png,markets.financialcontent.com,English,United States,financialcontent  sizzling 5  4  growth  atlanta fed doubles q4 gdp estimate  signaling unprecedented u  s  resilience,markets.financialcontent.com,positive,0.9251753091812134
https://www.sbs.com.au/news/article/behind-the-stoush-jerome-powell-alleges-intimidation-as-trump-says-hes-not-very-good/0g2cy6q33,,"Behind the stoush : Jerome Powell alleges  intimidation , as Trump says he  not very good  ",20260113T080000Z,http://sbs-au-brightspot.s3.amazonaws.com/25/ed/6e250fd34466b2dd37de1de2a633/20260113194793026868-original.jpg,sbs.com.au,English,Australia,behind the stoush  jerome powell alleges  intimidation  as trump says he  not very good,sbs.com.au,neutral,0.6007209420204163
https://www.webpronews.com/the-imfs-stark-warning-how-trade-wars-and-central-bank-independence-threaten-global-recovery/,,The IMF Stark Warning : How Trade Wars and Central Bank Independence Threaten Global Recovery,20260129T220000Z,https://www.webpronews.com/wp-content/uploads/2026/01/article-8541-1769719988.jpeg,webpronews.com,English,United States,the imf stark warning  how trade wars and central bank independence threaten global recovery,webpronews.com,negative,0.8165963888168335
https://www.rte.ie/news/business/2026/0116/1553399-fed-tussle-a-risk-ecbs-lane-warns/,https://amp.rte.ie/amp/1553399/ ,"ECB on a steady rate path , but Fed tussle a risk",20260116T103000Z,https://www.rte.ie/images/001defdb-1600.jpg,rte.ie,English,Ireland,ecb on a steady rate path  but fed tussle a risk,rte.ie,negative,0.5757379531860352
https://www.npr.org/2026/01/11/nx-s1-5674034/fed-powell-subpoena-doj-building-renovation,,Federal Reserve receives DOJ subpoena in escalating pressure campaign : NPR,20260112T023000Z,http://npr-brightspot.s3.amazonaws.com/b2/cf/414c1be24428a9f710f3ea56b6a9/gettyimages-2226032540.jpg,npr.org,English,United States,federal reserve receives doj subpoena in escalating pressure campaign  npr,npr.org,negative,0.9031738042831421
